Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 
482	293	92.261	96.690	90.069	101.314	95.674	89.185	411195.327	6685.331	303.762	6793.167	295.878	0.954	0.911	0.829	0.932	0.910	0.984	0.016	0.974	0.733	2.6352496956266998E18	0.178	0.000	26741.324	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.125	0.889	27172.666	1.073
33	77	92.226	109.790	74.015	116.601	121.684	71.519	410737.448	6680.368	344.915	7119.948	313.836	0.840	0.791	0.626	0.588	0.706	0.938	0.062	0.910	0.774	2.6512932968699142E18	0.244	0.000	26721.470	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.575	0.635	28479.790	1.701
135	122	92.211	105.734	88.338	114.217	110.252	81.544	410533.713	6678.157	332.172	7129.946	318.945	0.872	0.807	0.652	0.740	0.761	0.937	0.063	0.960	0.662	3.7907403050240109E18	0.190	0.000	26712.630	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.293	0.773	28519.785	1.352
72	94	91.927	115.387	85.824	100.306	98.355	86.212	406746.437	6637.023	362.499	7013.792	301.808	0.797	0.916	0.840	0.877	0.635	0.946	0.054	0.833	0.771	2.6352492211691085E18	0.274	0.000	26548.091	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.169	0.856	28055.167	1.141
245	179	91.725	102.771	90.017	96.389	95.040	88.604	404075.101	6607.931	322.864	6809.125	294.150	0.893	0.952	0.906	0.932	0.797	0.970	0.030	0.911	0.762	2.7793644187894186E18	0.243	0.000	26431.724	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.071	0.934	27236.499	1.073
474	288	91.559	99.121	86.628	101.777	96.158	88.328	401886.820	6584.053	311.399	6820.136	300.113	0.924	0.900	0.809	0.919	0.853	0.965	0.035	0.964	0.747	2.6355306971000765E18	0.229	0.000	26336.212	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.175	0.851	27280.545	1.089
3	30	91.534	102.602	80.488	113.205	108.153	80.924	401554.318	6580.420	322.333	6916.332	312.373	0.892	0.809	0.654	0.748	0.796	0.951	0.049	0.969	0.722	2.6352535601750816E18	0.172	0.000	26321.681	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.406	0.711	27665.328	1.336
391	254	91.444	119.062	77.727	114.699	111.208	77.210	400368.129	6567.455	374.045	7169.889	319.191	0.768	0.797	0.636	0.694	0.590	0.916	0.084	0.853	0.737	2.7613543409999395E18	0.273	0.000	26269.820	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.476	0.678	28679.555	1.440
127	120	91.336	110.753	85.952	103.839	98.532	85.126	398951.870	6551.959	347.940	6822.321	296.906	0.825	0.880	0.774	0.864	0.680	0.960	0.040	0.853	0.734	2.7613846464278829E18	0.276	0.000	26207.834	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.208	0.828	27289.284	1.157
362	240	91.260	105.670	85.987	111.367	101.279	83.225	397955.002	6541.040	331.972	6769.667	302.268	0.864	0.819	0.672	0.822	0.746	0.966	0.034	0.911	0.683	2.635253552524113E18	0.221	0.000	26164.159	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.295	0.772	27078.668	1.217
584	413	91.181	113.317	90.302	111.613	104.584	88.027	396929.924	6529.802	355.995	7476.097	322.895	0.805	0.817	0.667	0.842	0.647	0.873	0.127	0.907	0.648	2.7976602836854138E18	0.175	0.000	26119.208	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.236	0.809	29904.390	1.188
167	134	91.106	99.196	88.457	100.175	95.593	87.295	395944.782	6518.993	311.634	6696.375	293.709	0.918	0.909	0.827	0.913	0.844	0.974	0.026	0.942	0.736	2.6352843464835859E18	0.201	0.000	26075.972	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.132	0.883	26785.500	1.095
244	179	91.057	109.969	80.353	120.818	106.604	78.867	395306.815	6511.989	345.477	6897.373	310.362	0.828	0.754	0.568	0.740	0.686	0.944	0.056	0.898	0.671	2.635249161995888E18	0.261	0.000	26047.956	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.504	0.665	27589.492	1.352
227	168	90.697	105.763	74.256	115.975	113.619	73.738	390645.396	6460.695	332.263	6771.587	306.159	0.858	0.782	0.612	0.649	0.735	0.954	0.046	0.921	0.750	2.6352497128233504E18	0.205	0.000	25842.780	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.562	0.640	27086.349	1.541
358	239	90.695	93.581	90.229	92.891	91.703	89.695	390611.413	6460.321	293.995	6538.231	287.231	0.969	0.976	0.953	0.978	0.939	0.988	0.012	0.977	0.771	2.6355306294398909E18	0.179	0.000	25841.285	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.030	0.971	26152.924	1.022
432	270	90.635	99.019	83.701	104.696	103.238	80.328	389840.443	6451.818	311.077	6619.565	295.095	0.915	0.866	0.749	0.778	0.838	0.975	0.025	0.949	0.736	2.6352497042355462E18	0.191	0.000	25807.271	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.251	0.799	26478.259	1.285
347	233	90.531	111.007	84.816	110.843	102.807	81.038	388497.860	6436.995	348.740	6833.855	302.887	0.816	0.817	0.667	0.788	0.665	0.942	0.058	0.869	0.685	2.6375366284094474E18	0.249	0.000	25747.981	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.307	0.765	27335.418	1.269
393	255	90.353	101.996	86.146	114.896	102.228	82.732	386214.686	6411.751	320.429	6816.281	304.639	0.886	0.786	0.618	0.809	0.785	0.941	0.059	0.951	0.648	2.6352491534041222E18	0.174	0.000	25647.005	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.334	0.750	27265.122	1.236
267	191	90.306	118.051	92.002	108.429	100.617	90.045	385611.172	6405.069	370.867	7594.443	321.169	0.765	0.833	0.694	0.895	0.585	0.843	0.157	0.866	0.642	2.6352497128260013E18	0.181	0.000	25620.278	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.179	0.849	30377.772	1.117
218	164	90.280	104.867	77.783	114.944	113.642	77.943	385283.132	6401.437	329.451	6943.724	312.675	0.861	0.785	0.617	0.686	0.741	0.922	0.078	0.949	0.716	3.6440560285493312E18	0.195	0.000	25605.747	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.478	0.677	27774.895	1.458
143	124	90.103	120.912	88.460	97.426	94.473	86.058	383016.573	6376.306	379.856	6729.018	292.891	0.745	0.925	0.855	0.911	0.555	0.948	0.052	0.771	0.740	3.804525963267385E18	0.270	0.000	25505.224	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.101	0.908	26916.074	1.098
56	89	89.937	110.087	88.388	106.855	98.684	84.103	380896.167	6352.751	345.849	6681.167	301.295	0.817	0.842	0.708	0.852	0.667	0.951	0.049	0.871	0.673	3.7884170162461542E18	0.264	0.000	25411.004	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.209	0.827	26724.668	1.173
77	96	89.861	108.051	89.205	95.823	93.232	86.665	379938.693	6342.100	339.452	6628.073	290.039	0.832	0.938	0.879	0.930	0.692	0.957	0.043	0.854	0.742	3.7884214231662074E18	0.273	0.000	25368.402	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.074	0.931	26512.291	1.076
64	92	89.723	114.900	77.722	131.020	128.877	71.186	378190.022	6322.626	360.969	7247.437	332.694	0.781	0.685	0.469	0.552	0.610	0.872	0.128	0.922	0.621	2.6352492221086566E18	0.210	0.000	25290.504	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.686	0.593	28989.747	1.810
134	122	89.593	96.145	85.453	97.260	95.083	84.723	376542.349	6304.249	302.047	6419.516	287.250	0.932	0.921	0.849	0.891	0.868	0.982	0.018	0.951	0.759	2.6352491534041226E18	0.204	0.000	25216.995	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.138	0.879	25678.063	1.122
26	68	89.098	101.748	76.424	107.070	107.840	77.020	370342.973	6234.863	319.649	6669.800	304.547	0.876	0.832	0.692	0.714	0.767	0.935	0.065	0.953	0.762	3.7881662685355187E18	0.174	0.000	24939.451	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.401	0.714	26679.201	1.400
71	94	89.093	111.251	69.930	119.607	117.578	68.681	370278.593	6234.140	349.505	6634.492	309.620	0.801	0.745	0.555	0.584	0.641	0.940	0.060	0.886	0.745	2.763636927139223E18	0.260	0.000	24936.559	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.710	0.585	26537.968	1.712
144	125	89.019	98.481	88.209	95.613	90.069	88.219	369358.757	6223.811	309.387	6396.990	286.179	0.904	0.931	0.867	0.979	0.817	0.973	0.027	0.925	0.738	2.6532636293423248E18	0.224	0.000	24895.245	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.084	0.923	25587.961	1.021
486	294	88.985	101.251	83.911	111.945	99.858	82.421	368935.922	6219.060	318.088	6596.396	303.790	0.879	0.795	0.632	0.825	0.772	0.943	0.057	0.955	0.662	2.6375411626843306E18	0.202	0.000	24876.241	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.334	0.750	26385.583	1.212
147	126	88.685	125.211	82.037	115.962	112.260	77.393	365210.730	6177.126	393.360	6975.631	315.400	0.708	0.765	0.585	0.689	0.502	0.886	0.114	0.802	0.649	3.9526324573444365E18	0.294	0.000	24708.504	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.414	0.707	27902.525	1.451
35	79	88.645	105.065	80.299	100.835	98.372	80.990	364726.596	6171.667	330.072	6538.444	295.630	0.844	0.879	0.773	0.823	0.712	0.944	0.056	0.896	0.762	2.7796463661954592E18	0.246	0.000	24686.666	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.256	0.796	26153.777	1.215
11	56	88.645	92.836	85.382	93.781	92.233	85.225	364720.158	6171.594	291.654	6271.555	281.947	0.955	0.945	0.893	0.924	0.912	0.984	0.016	0.967	0.771	3.7884526839368058E18	0.183	0.000	24686.376	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.098	0.910	25086.220	1.082
213	160	88.522	105.561	84.341	100.439	97.287	81.162	363204.857	6154.487	331.631	6414.820	289.177	0.839	0.881	0.777	0.834	0.703	0.959	0.041	0.872	0.727	3.7726945520054208E18	0.237	0.000	24617.950	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.191	0.840	25659.278	1.199
512	306	88.384	101.480	83.450	96.124	92.331	85.390	361514.264	6135.375	318.810	6348.202	287.261	0.871	0.919	0.845	0.925	0.759	0.966	0.034	0.901	0.765	2.6352536202896477E18	0.226	0.000	24541.499	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.152	0.868	25392.808	1.081
451	277	88.304	126.744	67.245	144.565	148.567	61.602	360525.499	6124.182	398.176	7880.539	356.490	0.697	0.611	0.373	0.415	0.485	0.777	0.223	0.895	0.630	2.6533043210896154E18	0.224	0.000	24496.729	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.150	0.465	31522.155	2.412
142	124	88.174	116.507	75.471	132.722	124.036	66.640	358941.952	6106.236	366.018	7146.967	327.844	0.757	0.664	0.441	0.537	0.573	0.854	0.146	0.896	0.610	2.6352491545974682E18	0.278	0.000	24424.944	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.759	0.569	28587.868	1.861
59	91	88.070	104.430	74.894	111.048	110.399	71.726	357667.873	6091.778	328.077	6377.956	296.376	0.843	0.793	0.629	0.650	0.711	0.955	0.045	0.903	0.732	2.7613543506825523E18	0.232	0.000	24367.113	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.483	0.674	25511.824	1.539
253	182	87.952	92.618	85.803	95.650	90.950	85.264	356232.111	6075.465	290.967	6178.715	281.378	0.950	0.920	0.846	0.937	0.902	0.983	0.017	0.967	0.740	2.6352541722076909E18	0.239	0.000	24301.859	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.115	0.897	24714.861	1.067
558	366	87.942	93.897	84.787	93.647	92.069	84.085	356116.062	6074.145	294.988	6204.567	281.045	0.937	0.939	0.882	0.913	0.877	0.979	0.021	0.953	0.765	3.788171147637008E18	0.212	0.000	24296.582	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.104	0.905	24818.270	1.095
