Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity	Fiber Length	Fiber Width
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 	µm	µm
79	124	15.245	17.286	13.564	19.491	18.621	12.533	1855.202	182.537	54.305	197.083	51.788	0.882	0.782	0.612	0.673	0.778	0.926	0.074	0.954	0.690	3.80682899604579891E18	0.349	0.000	730.149	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.437	0.696	788.333	1.486	0.000	0.000
490	287	12.729	15.667	13.537	14.528	13.435	12.333	1079.995	127.264	49.221	148.503	44.042	0.812	0.876	0.768	0.918	0.660	0.857	0.143	0.895	0.647	2.78225567446407936E18	0.418	0.000	509.056	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.073	0.932	594.012	1.089	0.000	0.000
785	504	13.124	15.080	13.527	14.519	13.484	12.939	1183.548	135.274	47.376	149.299	44.269	0.870	0.904	0.817	0.960	0.757	0.906	0.094	0.934	0.689	2.6352938408386519E18	0.435	0.000	541.096	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.073	0.932	597.194	1.042	0.000	0.000
165	171	14.290	15.358	13.526	16.123	15.302	13.359	1528.050	160.392	48.248	168.155	47.099	0.930	0.886	0.786	0.873	0.866	0.954	0.046	0.976	0.736	2.63785852915229542E18	0.386	0.000	641.568	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.192	0.839	672.621	1.145	0.000	0.000
115	146	13.534	15.052	13.524	15.182	13.982	13.106	1297.901	143.853	47.287	153.583	44.778	0.899	0.891	0.795	0.937	0.808	0.937	0.063	0.947	0.701	3.64635201838484582E18	0.378	0.000	575.411	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.123	0.891	614.331	1.067	0.000	0.000
235	193	13.289	15.617	13.520	16.686	13.928	12.839	1228.880	138.707	49.062	156.112	46.020	0.851	0.796	0.634	0.922	0.724	0.889	0.111	0.938	0.615	2.76389766864043622E18	0.408	0.000	554.826	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.234	0.810	624.447	1.085	0.000	0.000
155	166	14.108	15.547	13.508	16.282	15.379	13.029	1470.220	156.319	48.844	166.974	47.115	0.907	0.866	0.751	0.847	0.823	0.936	0.064	0.965	0.711	3.8270991038799872E18	0.370	0.000	625.277	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.205	0.830	667.894	1.180	0.000	0.000
331	231	14.386	17.216	13.495	18.701	15.615	13.344	1559.004	162.551	54.085	183.323	50.046	0.836	0.769	0.592	0.855	0.698	0.887	0.113	0.925	0.644	5.09031914620137882E18	0.375	0.000	650.203	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.386	0.722	733.293	1.170	0.000	0.000
376	248	14.477	17.284	13.471	18.892	17.682	11.962	1588.585	164.601	54.299	184.577	50.312	0.838	0.766	0.587	0.676	0.702	0.892	0.108	0.927	0.647	3.66211462474569728E18	0.392	0.000	658.402	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.402	0.713	738.308	1.478	0.000	0.000
355	239	12.781	16.766	13.444	16.039	13.878	11.911	1093.076	128.289	52.671	152.733	45.402	0.762	0.797	0.635	0.858	0.581	0.840	0.160	0.862	0.595	3.79078827459523789E18	0.394	0.000	513.158	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.193	0.838	610.933	1.165	17.488	7.336
230	190	16.334	19.454	13.414	22.893	20.693	12.979	2281.602	209.532	61.116	229.829	57.947	0.840	0.713	0.509	0.627	0.705	0.912	0.088	0.948	0.682	3.7882460628940544E18	0.403	0.000	838.129	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.707	0.586	919.315	1.594	0.000	0.000
620	331	13.161	15.247	13.389	15.664	13.967	12.600	1193.656	136.043	47.900	152.182	45.207	0.863	0.840	0.706	0.902	0.745	0.894	0.106	0.944	0.649	2.78222494706197709E18	0.417	0.000	544.173	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.170	0.855	608.726	1.108	0.000	0.000
374	248	13.601	14.562	13.362	14.912	14.348	12.878	1317.459	145.294	45.749	152.483	44.564	0.934	0.912	0.832	0.898	0.872	0.953	0.047	0.974	0.729	2.65612794767002419E18	0.399	0.000	581.178	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.116	0.896	609.932	1.114	0.000	0.000
337	232	14.302	16.171	13.343	17.364	16.488	12.687	1531.914	160.662	50.803	172.433	48.656	0.884	0.824	0.678	0.769	0.782	0.932	0.068	0.958	0.693	2.65615441205050982E18	0.430	0.000	642.649	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.301	0.768	689.734	1.300	0.000	0.000
321	226	13.910	15.177	13.330	15.311	14.852	13.108	1409.249	151.967	47.681	161.918	46.284	0.917	0.909	0.825	0.883	0.840	0.939	0.061	0.971	0.745	2.78225958380892621E18	0.381	0.000	607.868	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.149	0.871	647.671	1.133	0.000	0.000
44	111	14.262	15.442	13.326	16.219	15.858	12.839	1518.870	159.749	48.514	168.708	47.218	0.924	0.879	0.773	0.810	0.853	0.947	0.053	0.973	0.739	2.78222440587929088E18	0.355	0.000	638.995	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.217	0.822	674.832	1.235	0.000	0.000
782	495	12.882	17.590	13.300	16.373	14.714	11.521	1119.354	130.337	55.261	164.673	47.707	0.732	0.787	0.619	0.783	0.536	0.791	0.209	0.863	0.599	5.08556932587873894E18	0.391	0.000	521.350	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.231	0.812	658.691	1.277	19.592	6.653
403	258	13.629	16.789	13.249	16.085	14.488	12.871	1325.444	145.881	52.745	162.739	46.806	0.812	0.847	0.718	0.888	0.659	0.896	0.104	0.887	0.685	3.81129698933545779E18	0.379	0.000	583.524	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.214	0.824	650.958	1.126	0.000	0.000
21	96	14.507	15.674	13.207	17.099	16.620	12.762	1598.459	165.282	49.241	172.764	47.962	0.926	0.848	0.720	0.768	0.857	0.957	0.043	0.974	0.732	2.6535903349605289E18	0.367	0.000	661.127	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.295	0.772	691.058	1.302	0.000	0.000
758	418	14.238	16.944	13.199	19.103	18.337	11.355	1511.264	159.215	53.231	176.745	50.900	0.840	0.745	0.556	0.619	0.706	0.901	0.099	0.956	0.631	3.78845229021393254E18	0.417	0.000	636.861	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.447	0.691	706.981	1.615	0.000	0.000
661	340	12.667	19.509	13.199	18.315	13.459	12.418	1064.070	126.010	61.288	176.318	50.238	0.649	0.692	0.478	0.923	0.422	0.715	0.285	0.820	0.521	3.6604213777490857E18	0.429	0.000	504.039	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.388	0.721	705.272	1.084	24.034	5.243
735	382	12.340	14.750	13.184	14.191	13.021	11.897	983.845	119.594	46.339	138.617	43.269	0.837	0.870	0.756	0.914	0.700	0.863	0.137	0.934	0.639	5.10358805467568538E18	0.394	0.000	478.375	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.076	0.929	554.469	1.095	0.000	0.000
305	221	12.512	16.077	13.141	14.867	12.781	12.437	1025.597	122.954	50.506	142.295	43.724	0.778	0.842	0.708	0.973	0.606	0.864	0.136	0.866	0.629	3.79103470802251878E18	0.440	0.000	491.815	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.131	0.884	569.179	1.028	18.666	6.587
751	411	12.548	15.300	13.075	14.489	13.193	12.017	1034.456	123.661	48.067	143.402	43.744	0.820	0.866	0.750	0.911	0.673	0.862	0.138	0.910	0.653	2.63584908657294848E18	0.420	0.000	494.643	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.108	0.902	573.608	1.098	0.000	0.000
404	258	13.270	15.704	12.987	15.637	13.902	12.798	1223.404	138.294	49.336	154.059	45.605	0.845	0.849	0.720	0.921	0.714	0.898	0.102	0.924	0.681	3.80882968643583898E18	0.398	0.000	553.177	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.204	0.830	616.235	1.086	0.000	0.000
42	109	13.962	15.999	12.965	15.929	15.094	12.951	1425.146	153.108	50.261	166.883	47.190	0.873	0.877	0.768	0.858	0.762	0.917	0.083	0.939	0.741	3.66471491067703706E18	0.384	0.000	612.431	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.229	0.814	667.533	1.165	0.000	0.000
637	335	13.733	17.750	12.945	17.572	14.994	12.614	1356.008	148.115	55.762	175.342	48.752	0.774	0.781	0.611	0.841	0.599	0.845	0.155	0.874	0.651	3.9371519019361193E18	0.392	0.000	592.460	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.357	0.737	701.369	1.189	18.287	8.100
76	122	13.874	15.898	12.937	17.428	16.178	12.093	1398.385	151.185	49.944	164.206	47.183	0.873	0.796	0.634	0.747	0.762	0.921	0.079	0.945	0.671	3.79107030591920435E18	0.403	0.000	604.740	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.347	0.742	656.825	1.338	0.000	0.000
161	170	12.932	14.754	12.912	14.514	14.240	11.836	1132.389	131.347	46.351	144.312	43.638	0.877	0.891	0.794	0.831	0.768	0.910	0.090	0.941	0.701	3.91910183038611814E18	0.400	0.000	525.389	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.124	0.890	577.249	1.203	0.000	0.000
708	364	13.195	14.470	12.895	14.536	14.193	12.310	1202.930	136.747	45.458	145.881	43.715	0.912	0.908	0.824	0.867	0.832	0.937	0.063	0.962	0.730	2.76392846476207667E18	0.410	0.000	546.988	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.127	0.887	583.524	1.153	0.000	0.000
228	189	13.602	15.352	12.874	15.857	15.029	12.324	1317.604	145.305	48.231	157.881	45.992	0.886	0.858	0.736	0.820	0.785	0.920	0.080	0.954	0.712	3.93742958957713766E18	0.393	0.000	581.220	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.232	0.812	631.524	1.219	0.000	0.000
335	232	13.163	13.854	12.823	14.474	13.799	12.615	1194.222	136.086	43.523	140.110	42.945	0.950	0.909	0.827	0.914	0.903	0.971	0.029	0.987	0.733	2.63754619161408256E18	0.408	0.000	544.345	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.129	0.886	560.439	1.094	0.000	0.000
666	343	14.671	15.816	12.821	17.995	17.221	12.595	1653.420	169.049	49.688	175.481	49.051	0.928	0.815	0.665	0.731	0.860	0.963	0.037	0.987	0.733	2.63786285096078541E18	0.413	0.000	676.196	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.404	0.712	701.923	1.367	0.000	0.000
385	252	13.076	15.878	12.818	15.659	14.244	12.065	1170.697	134.293	49.882	153.129	45.566	0.824	0.835	0.697	0.847	0.678	0.877	0.123	0.913	0.669	3.64888573127681536E18	0.403	0.000	537.172	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.222	0.819	612.515	1.181	0.000	0.000
763	426	13.809	16.326	12.784	17.719	15.375	12.610	1378.681	149.761	51.288	165.350	47.926	0.846	0.779	0.607	0.820	0.715	0.906	0.094	0.934	0.661	2.63557972352404685E18	0.395	0.000	599.046	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.386	0.721	661.398	1.219	0.000	0.000
560	310	12.955	14.348	12.771	14.187	13.114	12.825	1138.365	131.809	45.076	141.613	42.798	0.903	0.913	0.834	0.978	0.815	0.931	0.069	0.949	0.727	2.78422990854340198E18	0.395	0.000	527.236	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.111	0.900	566.450	1.023	0.000	0.000
124	148	13.284	15.187	12.767	15.831	14.815	12.070	1227.272	138.586	47.710	150.058	44.740	0.875	0.839	0.704	0.815	0.765	0.924	0.076	0.938	0.686	2.63525480818854246E18	0.411	0.000	554.342	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.240	0.806	600.230	1.227	0.000	0.000
131	152	12.910	14.277	12.757	14.653	13.431	12.546	1126.524	130.893	44.853	140.199	43.170	0.904	0.881	0.776	0.934	0.818	0.934	0.066	0.962	0.700	2.63757698545584998E18	0.423	0.000	523.574	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.149	0.871	560.795	1.071	0.000	0.000
556	309	13.905	15.524	12.740	16.726	15.180	12.757	1407.806	151.863	48.770	160.886	46.453	0.896	0.831	0.691	0.840	0.802	0.944	0.056	0.952	0.713	2.63554453042753894E18	0.366	0.000	607.453	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.313	0.762	643.543	1.190	0.000	0.000
561	310	13.699	14.451	12.735	15.071	14.626	12.834	1346.022	147.387	45.400	151.815	44.833	0.948	0.909	0.826	0.877	0.899	0.971	0.029	0.988	0.768	2.63528999267830528E18	0.376	0.000	589.548	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.183	0.845	607.260	1.140	0.000	0.000
236	193	13.009	13.686	12.726	14.580	13.590	12.425	1152.834	132.924	42.995	137.347	42.371	0.951	0.892	0.796	0.914	0.904	0.968	0.032	0.985	0.716	2.63757697780596685E18	0.371	0.000	531.694	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.146	0.873	549.390	1.094	0.000	0.000
237	193	13.683	16.631	12.682	16.206	14.927	12.741	1341.447	147.053	52.248	164.634	46.651	0.823	0.844	0.713	0.854	0.677	0.893	0.107	0.893	0.715	3.64410021855437978E18	0.417	0.000	588.211	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.278	0.783	658.538	1.172	0.000	0.000
285	214	14.576	20.442	12.674	21.557	19.563	11.431	1621.463	166.864	64.222	201.937	55.138	0.713	0.676	0.457	0.584	0.508	0.826	0.174	0.859	0.611	2.63532882644666624E18	0.372	0.000	667.455	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.701	0.588	807.747	1.711	23.904	6.980
140	157	12.716	18.739	12.671	18.006	13.851	11.834	1076.476	126.987	58.869	163.532	47.624	0.679	0.706	0.499	0.854	0.460	0.777	0.223	0.809	0.557	3.70032533370460109E18	0.402	0.000	507.949	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.421	0.704	654.128	1.170	22.757	5.580
465	278	12.652	15.018	12.637	14.299	13.268	12.210	1060.361	125.717	47.182	139.532	42.651	0.842	0.885	0.783	0.920	0.710	0.901	0.099	0.904	0.696	2.65359033497754368E18	0.429	0.000	502.867	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.131	0.884	558.127	1.087	15.458	8.133
640	336	12.794	14.465	12.632	14.229	13.503	12.236	1096.422	128.551	45.442	139.133	43.167	0.884	0.899	0.808	0.906	0.782	0.924	0.076	0.950	0.715	3.79106590787295283E18	0.417	0.000	514.205	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.127	0.888	556.530	1.104	0.000	0.000
467	279	12.379	14.482	12.622	14.104	12.935	11.923	993.315	120.360	45.495	132.701	42.240	0.855	0.878	0.770	0.922	0.731	0.907	0.093	0.928	0.676	3.93518103675873229E18	0.391	0.000	481.440	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.117	0.895	530.802	1.085	0.000	0.000
442	269	13.346	15.626	12.599	16.566	15.001	11.961	1244.611	139.888	49.090	151.652	45.509	0.854	0.806	0.649	0.797	0.729	0.922	0.078	0.927	0.670	3.64437785386411213E18	0.384	0.000	559.551	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.315	0.761	606.607	1.254	0.000	0.000
439	268	12.713	13.953	12.580	14.100	13.377	12.100	1075.720	126.928	43.836	135.534	42.143	0.911	0.902	0.813	0.905	0.830	0.937	0.063	0.961	0.716	3.64438218330838938E18	0.376	0.000	507.712	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.121	0.892	542.135	1.106	0.000	0.000
464	278	12.940	14.107	12.565	15.129	13.945	12.058	1134.502	131.511	44.318	137.726	43.123	0.917	0.855	0.732	0.865	0.841	0.955	0.045	0.973	0.692	2.63557592690687949E18	0.404	0.000	526.043	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.204	0.831	550.905	1.156	0.000	0.000
284	214	12.787	16.127	12.553	15.798	13.918	11.944	1094.768	128.422	50.664	152.083	45.358	0.793	0.809	0.655	0.858	0.629	0.844	0.156	0.895	0.648	3.82653162583749376E18	0.429	0.000	513.687	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.259	0.795	608.332	1.165	14.379	8.931
356	239	13.133	15.065	12.507	16.131	14.848	11.880	1185.947	135.457	47.329	147.850	45.084	0.872	0.814	0.663	0.800	0.760	0.916	0.084	0.953	0.671	2.78169217435405158E18	0.391	0.000	541.827	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.290	0.775	591.400	1.250	0.000	0.000
100	135	13.252	14.212	12.498	15.126	14.604	12.019	1218.663	137.937	44.649	144.929	43.645	0.932	0.876	0.768	0.823	0.870	0.952	0.048	0.978	0.730	2.65362552591138765E18	0.366	0.000	551.747	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.210	0.826	579.714	1.215	0.000	0.000
477	282	13.258	16.735	12.486	17.034	14.755	12.105	1220.209	138.053	52.574	161.925	47.078	0.792	0.778	0.606	0.820	0.628	0.853	0.147	0.895	0.649	2.63525912985069056E18	0.407	0.000	552.213	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.364	0.733	647.698	1.219	16.033	8.611
187	174	12.782	14.415	12.480	14.376	13.591	12.081	1093.477	128.321	45.286	137.524	42.665	0.887	0.889	0.791	0.889	0.786	0.933	0.067	0.942	0.715	3.66239665805560986E18	0.376	0.000	513.283	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.152	0.868	550.094	1.125	0.000	0.000
74	121	11.761	15.359	12.478	14.471	12.866	10.648	851.724	108.632	48.252	129.518	42.390	0.766	0.813	0.661	0.828	0.586	0.839	0.161	0.879	0.602	3.6626786147712041E18	0.438	0.000	434.527	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.160	0.862	518.073	1.208	15.021	7.232
142	159	12.911	15.097	12.460	15.995	14.327	11.730	1126.961	130.927	47.428	145.271	44.436	0.855	0.807	0.652	0.819	0.731	0.901	0.099	0.937	0.657	2.63554453796021811E18	0.425	0.000	523.709	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.284	0.779	581.084	1.221	0.000	0.000
369	247	12.699	13.633	12.451	14.358	12.779	12.679	1072.390	126.666	42.829	132.477	42.073	0.932	0.884	0.782	0.992	0.868	0.956	0.044	0.982	0.709	2.78169657240082381E18	0.400	0.000	506.663	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.153	0.867	529.909	1.008	0.000	0.000
631	334	12.622	14.843	12.328	14.451	13.578	11.779	1052.983	125.133	46.632	141.959	43.577	0.850	0.873	0.763	0.868	0.723	0.881	0.119	0.934	0.702	2.65390307528591821E18	0.389	0.000	500.532	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.172	0.853	567.835	1.153	0.000	0.000
5	83	13.196	15.305	12.311	16.145	14.565	12.043	1203.235	136.770	48.082	151.813	45.350	0.862	0.817	0.668	0.827	0.743	0.901	0.099	0.943	0.688	2.63557202494382899E18	0.392	0.000	547.080	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.311	0.763	607.251	1.209	0.000	0.000
179	174	12.866	15.094	12.297	16.571	14.501	11.529	1115.238	130.018	47.420	145.237	44.694	0.852	0.776	0.603	0.795	0.727	0.895	0.105	0.943	0.638	5.12438256832344883E18	0.418	0.000	520.071	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.348	0.742	580.950	1.258	0.000	0.000
122	147	12.088	14.570	12.286	14.421	12.864	11.544	924.779	114.758	45.773	129.780	41.495	0.830	0.838	0.703	0.897	0.688	0.884	0.116	0.907	0.648	3.66493378423862426E18	0.415	0.000	459.032	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.174	0.852	519.120	1.114	0.000	0.000
415	261	12.718	16.237	12.268	15.323	13.575	12.193	1077.223	127.046	51.010	148.490	44.834	0.783	0.830	0.689	0.898	0.614	0.856	0.144	0.879	0.676	3.64635250799617485E18	0.409	0.000	508.184	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.249	0.801	593.962	1.113	15.799	8.041
144	159	12.530	14.981	12.249	15.317	14.462	11.111	1030.019	123.307	47.065	143.128	44.120	0.836	0.818	0.669	0.768	0.700	0.862	0.138	0.937	0.657	3.81108589382565888E18	0.418	0.000	493.228	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.251	0.800	572.514	1.302	0.000	0.000
496	289	12.793	14.094	12.239	14.521	13.335	12.317	1096.226	128.536	44.278	136.362	42.619	0.908	0.881	0.776	0.924	0.824	0.943	0.057	0.963	0.723	3.66468797359665562E18	0.395	0.000	514.143	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.186	0.843	545.447	1.083	0.000	0.000
238	194	13.263	14.261	12.233	15.421	14.575	12.115	1221.465	138.148	44.801	143.424	44.015	0.930	0.860	0.740	0.831	0.865	0.963	0.037	0.982	0.732	2.64011081109281587E18	0.370	0.000	552.592	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.261	0.793	573.695	1.203	0.000	0.000
281	213	10.798	17.387	12.155	14.214	11.749	10.484	659.249	91.578	54.622	128.320	41.739	0.621	0.760	0.577	0.892	0.386	0.714	0.286	0.764	0.530	3.6601449265731881E18	0.417	0.000	366.311	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.169	0.855	513.279	1.121	21.965	4.169
417	262	12.997	14.049	12.125	14.553	14.333	11.848	1149.645	132.678	44.136	140.630	43.132	0.925	0.893	0.798	0.827	0.856	0.943	0.057	0.977	0.752	2.6358529512402775E18	0.359	0.000	530.713	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.200	0.833	562.519	1.210	0.000	0.000
502	291	12.797	13.654	12.125	14.323	13.888	11.785	1097.335	128.622	42.894	134.773	41.888	0.937	0.893	0.798	0.849	0.878	0.954	0.046	0.977	0.741	2.63560666036541389E18	0.363	0.000	514.490	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.181	0.847	539.092	1.178	0.000	0.000
325	228	13.710	16.336	12.100	19.022	17.597	10.901	1349.191	147.618	51.321	160.574	48.791	0.839	0.721	0.519	0.619	0.704	0.919	0.081	0.951	0.641	2.63556706932115405E18	0.388	0.000	590.473	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.572	0.636	642.297	1.614	0.000	0.000
368	246	11.952	13.651	12.090	14.702	12.870	11.306	894.010	112.198	42.886	123.196	41.269	0.876	0.813	0.661	0.878	0.767	0.911	0.089	0.962	0.631	2.78166193697898445E18	0.403	0.000	448.793	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.216	0.822	492.784	1.138	0.000	0.000
164	171	13.301	15.216	12.088	16.664	15.433	11.515	1232.106	138.949	47.802	152.661	45.590	0.874	0.798	0.637	0.746	0.764	0.910	0.090	0.954	0.690	3.79328691277083034E18	0.389	0.000	555.797	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.379	0.725	610.643	1.340	0.000	0.000
243	197	12.018	14.333	12.076	16.085	12.910	11.343	908.873	113.438	45.028	129.766	42.670	0.839	0.747	0.558	0.879	0.703	0.874	0.126	0.948	0.584	2.63778863394298214E18	0.395	0.000	453.753	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.332	0.751	519.064	1.138	0.000	0.000
792	535	11.681	13.000	12.067	12.990	11.849	11.577	834.438	107.157	40.842	116.210	39.425	0.898	0.899	0.809	0.977	0.807	0.922	0.078	0.965	0.684	2.63532517705065626E18	0.401	0.000	428.628	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.076	0.929	464.838	1.024	0.000	0.000
103	136	11.589	15.509	12.067	14.435	12.551	11.115	814.914	105.479	48.723	132.062	42.477	0.747	0.803	0.645	0.886	0.558	0.799	0.201	0.872	0.606	4.09452678661904026E18	0.433	0.000	421.915	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.196	0.836	528.247	1.129	16.149	6.532
426	264	11.552	13.933	12.066	13.944	11.935	11.487	807.179	104.810	43.772	120.382	40.656	0.829	0.828	0.686	0.962	0.687	0.871	0.129	0.929	0.623	2.76333031297148058E18	0.414	0.000	419.241	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.156	0.865	481.528	1.039	0.000	0.000
200	178	13.368	13.936	12.063	15.125	14.859	11.992	1250.946	140.362	43.783	143.082	43.505	0.959	0.884	0.781	0.807	0.920	0.981	0.019	0.994	0.769	2.63783207322753024E18	0.378	0.000	561.448	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.254	0.798	572.326	1.239	0.000	0.000
722	373	12.469	13.561	12.035	14.143	13.229	11.766	1015.059	122.110	42.602	129.802	41.307	0.919	0.882	0.777	0.889	0.845	0.941	0.059	0.970	0.717	2.63560672182268365E18	0.372	0.000	488.440	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.175	0.851	519.206	1.124	0.000	0.000
409	259	12.958	15.820	12.033	15.621	13.732	12.225	1139.248	131.877	49.699	145.510	44.373	0.819	0.830	0.688	0.890	0.671	0.906	0.094	0.893	0.702	2.63782822483432755E18	0.393	0.000	527.509	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.298	0.770	582.042	1.123	0.000	0.000
737	387	12.864	13.999	12.018	15.632	14.110	11.780	1114.656	129.972	43.979	137.235	43.203	0.919	0.823	0.677	0.835	0.844	0.947	0.053	0.982	0.692	2.63757697793995162E18	0.400	0.000	519.890	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.301	0.769	548.940	1.198	0.000	0.000
776	475	12.709	15.267	12.000	15.854	14.339	11.421	1074.801	126.856	47.962	143.953	44.397	0.832	0.802	0.643	0.796	0.693	0.881	0.119	0.926	0.667	3.97121539925003827E18	0.393	0.000	507.422	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.321	0.757	575.812	1.256	0.000	0.000
582	319	12.197	13.244	11.976	13.717	12.551	11.900	950.160	116.848	41.609	125.045	40.600	0.921	0.889	0.791	0.948	0.848	0.934	0.066	0.976	0.711	2.77972239189094451E18	0.379	0.000	467.393	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.145	0.873	500.179	1.055	0.000	0.000
504	291	12.571	13.372	11.974	14.432	13.555	11.685	1040.232	124.121	42.010	128.857	41.421	0.940	0.871	0.759	0.862	0.884	0.963	0.037	0.986	0.718	2.78197811743922176E18	0.367	0.000	496.483	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.205	0.830	515.429	1.160	0.000	0.000
445	270	11.256	15.173	11.972	14.052	11.939	10.842	746.653	99.503	47.668	121.967	40.444	0.742	0.801	0.642	0.908	0.550	0.816	0.184	0.848	0.591	3.64663845085747507E18	0.422	0.000	398.013	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.174	0.852	487.868	1.101	16.122	6.172
145	159	11.490	14.534	11.943	14.392	11.985	11.188	794.237	103.687	45.661	121.525	40.637	0.791	0.798	0.637	0.934	0.625	0.853	0.147	0.890	0.603	3.66207986018991667E18	0.423	0.000	414.748	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.205	0.830	486.102	1.071	12.767	8.121
