Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 
362	159	69.444	73.518	67.771	74.292	71.128	68.010	175351.688	3787.600	230.964	3865.187	222.581	0.945	0.935	0.874	0.956	0.892	0.980	0.020	0.964	0.752	2.6352496431497027E18	0.212	0.000	15150.401	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.096	0.912	15460.749	1.046
1084	215	69.350	73.907	62.962	80.045	76.124	64.522	174636.106	3777.288	232.185	3831.916	228.894	0.938	0.866	0.751	0.848	0.880	0.986	0.014	0.986	0.749	3.7701914438757069E18	0.202	0.000	15109.153	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.271	0.787	15327.662	1.180
1105	217	69.266	79.290	51.148	101.490	99.064	49.084	174004.439	3768.174	249.097	3836.733	245.084	0.874	0.682	0.466	0.495	0.763	0.982	0.018	0.984	0.726	2.6352492221233366E18	0.201	0.000	15072.697	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.984	0.504	15346.931	2.018
301	154	68.975	81.400	67.225	84.674	82.031	61.953	171818.188	3736.545	255.727	4093.763	236.650	0.847	0.815	0.664	0.755	0.718	0.913	0.087	0.925	0.656	3.7882114282759315E18	0.269	0.000	14946.179	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.260	0.794	16375.052	1.324
31	117	68.827	79.133	60.633	78.135	77.926	61.027	170717.770	3720.574	248.602	3869.261	224.953	0.870	0.881	0.776	0.783	0.756	0.962	0.038	0.905	0.785	2.635249153387112E18	0.268	0.000	14882.297	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.289	0.776	15477.044	1.277
293	154	68.808	71.192	65.558	73.821	72.702	65.122	170575.992	3718.514	223.657	3767.868	218.725	0.967	0.932	0.869	0.896	0.934	0.987	0.013	0.978	0.768	2.6352535525244042E18	0.187	0.000	14874.056	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.126	0.888	15071.472	1.116
1343	272	68.469	72.826	67.039	74.511	71.588	66.377	168066.736	3681.956	228.791	3761.086	221.041	0.940	0.919	0.844	0.927	0.884	0.979	0.021	0.966	0.737	2.6532636218455638E18	0.227	0.000	14727.824	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.111	0.900	15044.343	1.078
208	144	68.438	82.323	58.660	85.509	87.159	56.383	167840.298	3678.649	258.625	4085.929	238.152	0.831	0.800	0.641	0.647	0.691	0.900	0.100	0.921	0.733	3.7701568103329114E18	0.280	0.000	14714.595	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.458	0.686	16343.715	1.546
784	191	68.315	95.455	52.820	103.951	99.756	48.538	166933.578	3665.388	299.882	3984.126	251.614	0.716	0.657	0.432	0.487	0.512	0.920	0.080	0.839	0.668	3.6440863346625267E18	0.312	0.000	14661.552	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.968	0.508	15936.505	2.055
150	138	68.138	80.022	49.330	102.157	102.020	45.961	165641.158	3646.445	251.396	3757.025	244.729	0.851	0.667	0.445	0.451	0.725	0.971	0.029	0.973	0.724	2.6352530102677146E18	0.212	0.000	14585.778	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.071	0.483	15028.101	2.220
1139	220	68.113	93.850	49.161	98.298	97.964	47.653	165459.578	3643.779	294.839	3920.794	244.126	0.726	0.693	0.480	0.486	0.527	0.929	0.071	0.828	0.754	3.8264512623595776E18	0.322	0.000	14575.116	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.000	0.500	15683.178	2.056
7	106	67.866	75.929	63.598	80.450	75.030	65.044	163662.609	3617.349	238.539	3746.202	232.236	0.894	0.844	0.712	0.867	0.799	0.966	0.034	0.974	0.707	2.6375366874461357E18	0.201	0.000	14469.396	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.265	0.791	14984.808	1.154
